timestamp,health_index,reconstruction_error,power_kva,spindle_motor_temp_c,session_id,hi_smooth,err_smooth,health_degradation_rate,health_acceleration,is_anomalous,anomaly_frequency,consecutive_anomaly_count,power_trend,spindle_temp_trend
2026-04-01 18:55:00,100.0,0.3888,12.488,33.0,2,100.0,0.39299558400000006,-8.02616805371239e-15,2.661607008605118e-15,0,0.0,0,-0.7205142857142852,-0.22857142857142915
2026-04-01 19:00:00,100.0,0.3656,15.566,33.0,2,100.0,0.3875164672000001,1.1316383166446345e-15,9.157806370357024e-15,0,0.0,0,-0.3161785714285712,-0.21428571428571316
2026-04-01 19:05:00,100.0,0.3603,14.738,33.0,2,100.0,0.3820731737600001,4.18449845697207e-15,3.0528601403274353e-15,0,0.0,0,-0.19035714285714211,-0.19047619047618705
2026-04-01 19:10:00,100.0,0.3492,13.241,33.0,2,100.0,0.3754985390080001,2.711827374186215e-15,-1.472671082785855e-15,0,0.0,0,-0.2187499999999996,-0.16666666666666477
2026-04-01 19:15:00,100.0,0.3872,17.864,33.0,2,100.0,0.3778388312064001,1.501481690724924e-15,-1.210345683461291e-15,0,0.0,0,0.030890909090908875,-0.14545454545454495
2026-04-01 19:20:00,100.0,0.3509,13.443,33.0,2,100.0,0.37245106496512015,9.203458907695814e-17,-1.4094471016479657e-15,0,0.0,0,-0.03529999999999969,-0.1272727272727279
2026-04-01 19:25:00,100.0,0.3553,13.093,33.0,2,100.0,0.36902085197209616,5.901515728939022e-16,4.98116983816944e-16,0,0.0,0,-0.08559090909090916,-0.11188811188811153
2026-04-01 19:30:00,100.0,0.3518,15.44,33.0,2,100.0,0.365576681577677,5.901515728939022e-16,0.0,0,0.0,0,-0.09965034965034915,-0.09440559440559512
2026-04-01 19:35:00,100.0,0.2933,16.56,33.0,2,100.0,0.35112134526214156,5.901515728939022e-16,0.0,0,0.0,0,0.2102482517482519,-0.06993006993007055
2026-04-01 19:40:00,100.0,0.2918,14.944,33.0,2,100.0,0.3392570762097133,5.901515728939022e-16,0.0,0,0.0,0,0.18139160839160892,-0.03846153846153683
2026-04-01 19:45:00,100.0,0.3151,12.836,33.0,2,100.0,0.33442566096777065,5.901515728939022e-16,0.0,0,0.0,0,0.10645454545454525,1.3104839920621724e-15
2026-04-01 19:50:00,100.0,0.327,14.041,33.0,2,100.0,0.33294052877421654,5.901515728939022e-16,0.0,0,0.0,0,0.010237762237762066,1.3104839920621724e-15
2026-04-01 19:55:00,100.0,0.3231,12.883,33.0,2,100.0,0.33097242301937324,5.901515728939022e-16,0.0,0,0.0,0,-0.14518531468531504,1.3104839920621724e-15
2026-04-01 20:00:00,100.0,0.3299,13.283,33.0,2,100.0,0.3307579384154986,5.901515728939022e-16,0.0,0,0.0,0,-0.14807692307692255,1.3104839920621724e-15
2026-04-01 20:05:00,100.0,0.3174,15.566,32.0,2,100.0,0.3280863507323989,5.901515728939022e-16,0.0,0,0.0,0,-0.08483216783216775,-0.03846153846153837
2026-04-01 20:10:00,100.0,0.3136,14.835,32.0,2,100.0,0.3251890805859191,5.901515728939022e-16,0.0,0,0.0,0,-0.12353846153846189,-0.06993006993007002
2026-04-01 21:45:00,100.0,0.3143,13.987,31.0,3,100.0,0.3143,,,0,0.0,0,,
2026-04-01 21:50:00,100.0,0.2968,14.271,31.0,3,100.0,0.3108000000000001,,,0,0.0,0,,
2026-04-01 21:55:00,100.0,0.3015,12.886,31.0,3,100.0,0.3089400000000001,,,0,0.0,0,,
2026-04-01 22:00:00,100.0,0.2919,14.814,31.0,3,100.0,0.3055320000000001,-1.4348824475542892e-14,,0,0.0,0,0.10959999999999678,-5.156724904332826e-15
2026-04-01 22:05:00,100.0,0.2993,13.961,31.0,3,100.0,0.3042856000000001,-1.0687775062317507e-14,3.661049413225385e-15,0,0.0,0,0.04909999999999944,-4.999179043281387e-16
2026-04-01 22:10:00,100.0,0.2588,12.592,31.0,3,100.0,0.2951884800000001,-8.02616805371239e-15,2.661607008605118e-15,0,0.0,0,-0.17077142857142869,-6.209053774069352e-16
2026-04-01 22:15:00,100.0,0.2439,12.723,31.0,3,100.0,0.2849307840000001,1.1316383166446345e-15,9.157806370357024e-15,0,0.0,0,-0.21696428571428547,2.286372374560953e-16
2026-04-01 22:20:00,100.0,0.2517,14.293,31.0,3,100.0,0.2782846272000001,4.18449845697207e-15,3.0528601403274353e-15,0,0.0,0,-0.08729761904761832,2.8616631931128363e-15
2026-04-01 22:25:00,100.0,0.2461,12.752,31.0,3,100.0,0.27184770176000006,2.711827374186215e-15,-1.472671082785855e-15,0,0.0,0,-0.12369999999999934,9.399908000387025e-16
2026-04-01 22:30:00,100.0,0.2283,12.977,31.0,3,100.0,0.26313816140800006,1.501481690724924e-15,-1.210345683461291e-15,0,0.0,0,-0.12321212121212172,6.257901693356336e-16
2026-04-01 22:35:00,100.0,0.3389,21.817,31.0,3,100.0,0.27829052912640007,9.203458907695814e-17,-1.4094471016479657e-15,0,0.0,0,0.2844727272727279,7.685471860388277e-16
2026-04-01 22:40:00,100.0,0.3381,12.519,31.0,3,100.0,0.29025242330112005,5.901515728939022e-16,4.98116983816944e-16,0,0.0,0,0.1511188811188813,-5.037871080803452e-16
2026-04-01 22:45:00,100.0,0.3407,13.288,31.0,3,100.0,0.3003419386408961,5.901515728939022e-16,0.0,0,0.0,0,0.11201048951048954,-5.037871080803452e-16
2026-04-01 22:50:00,100.0,0.3388,12.76,31.0,3,100.0,0.3080335509127169,5.901515728939022e-16,0.0,0,0.0,0,0.07039160839160868,-5.037871080803452e-16
2026-04-01 22:55:00,100.0,0.3326,12.947,31.0,3,100.0,0.31294684073017354,5.901515728939022e-16,0.0,0,0.0,0,-0.016423076923076773,-5.037871080803452e-16
2026-04-01 23:00:00,100.0,0.3226,12.868,31.0,3,100.0,0.31487747258413884,5.901515728939022e-16,0.0,0,0.0,0,-0.01906643356643343,-5.037871080803452e-16
2026-04-01 23:05:00,100.0,0.3272,12.854,31.0,3,100.0,0.31734197806731107,5.901515728939022e-16,0.0,0,0.0,0,-0.047412587412586756,-5.037871080803452e-16
2026-04-01 23:10:00,100.0,0.3226,12.741,31.0,3,100.0,0.3183935824538489,5.901515728939022e-16,0.0,0,0.0,0,-0.13459090909090887,-5.037871080803452e-16
2026-04-01 23:15:00,100.0,0.3139,12.874,31.0,3,100.0,0.31749486596307913,5.901515728939022e-16,0.0,0,0.0,0,-0.21174125874125824,-5.037871080803452e-16
2026-04-01 23:20:00,100.0,0.308,12.94,31.0,3,100.0,0.3155958927704633,5.901515728939022e-16,0.0,0,0.0,0,-0.2160454545454544,-5.037871080803452e-16
2026-04-01 23:25:00,100.0,0.3018,12.963,31.0,3,100.0,0.31283671421637066,5.901515728939022e-16,0.0,0,0.0,0,-0.28004895104895117,-5.037871080803452e-16
2026-04-01 23:30:00,100.0,0.2892,12.954,30.0,3,100.0,0.3081093713730965,5.901515728939022e-16,0.0,0,0.0,0,-0.33564685314685266,-0.0384615384615383
2026-04-01 23:35:00,100.0,0.1448,12.976,30.0,3,100.0,0.2754474970984772,5.901515728939022e-16,0.0,0,0.0,0,0.01158041958042012,-0.06993006993006944
2026-04-01 23:40:00,100.0,0.1674,12.745,30.0,3,100.0,0.2538379976787818,5.901515728939022e-16,0.0,0,0.0,0,-0.010888111888111441,-0.09440559440559511
2026-04-01 23:45:00,100.0,0.1702,13.162,30.0,3,100.0,0.23711039814302542,5.901515728939022e-16,0.0,0,0.0,0,0.016055944055944415,-0.11188811188811143
2026-04-01 23:50:00,100.0,0.1639,13.185,30.0,3,100.0,0.22246831851442037,5.901515728939022e-16,0.0,0,0.0,0,0.02076573426573467,-0.12237762237762238
2026-04-01 23:55:00,100.0,0.1509,13.195,30.0,3,100.0,0.2081546548115363,5.901515728939022e-16,0.0,0,0.0,0,0.03138811188811244,-0.12587412587412558
2026-04-02 00:00:00,100.0,0.1338,13.209,30.0,3,100.0,0.19328372384922907,5.901515728939022e-16,0.0,0,0.0,0,0.037223776223776414,-0.12237762237762266
2026-04-02 00:05:00,100.0,0.1102,13.107,30.0,3,100.0,0.17666697907938328,5.901515728939022e-16,0.0,0,0.0,0,0.03611538461538437,-0.11188811188811197
2026-04-02 00:10:00,100.0,0.1006,13.046,30.0,3,100.0,0.16145358326350662,5.901515728939022e-16,0.0,0,0.0,0,0.025755244755244835,-0.09440559440559278
2026-04-02 00:15:00,100.0,0.0985,13.075,30.0,3,100.0,0.1488628666108053,5.901515728939022e-16,0.0,0,0.0,0,0.020423076923077016,-0.06993006993006896
2026-04-02 00:20:00,100.0,0.1005,12.993,30.0,3,100.0,0.13919029328864424,5.901515728939022e-16,0.0,0,0.0,0,0.01353146853146871,-0.03846153846153791
2026-04-02 00:25:00,100.0,0.1111,13.049,30.0,3,100.0,0.1335722346309154,5.901515728939022e-16,0.0,0,0.0,0,0.009468531468531436,1.030314082295299e-16
2026-04-02 00:30:00,100.0,0.1208,13.044,30.0,3,100.0,0.13101778770473232,5.901515728939022e-16,0.0,0,0.0,0,0.004202797202797814,1.030314082295299e-16
2026-04-02 00:35:00,100.0,0.1217,12.948,30.0,3,100.0,0.12915423016378585,5.901515728939022e-16,0.0,0,0.0,0,-0.004384615384615185,1.030314082295299e-16
2026-04-02 00:40:00,100.0,0.1398,12.797,29.0,3,100.0,0.1312833841310287,5.901515728939022e-16,0.0,0,0.0,0,-0.02908391608391608,-0.038461538461538325
2026-04-02 00:45:00,100.0,0.1959,14.26,30.0,3,100.0,0.14420670730482296,5.901515728939022e-16,0.0,0,0.0,0,0.021076923076923413,-0.03146853146853122
2026-04-02 00:50:00,100.0,0.231,14.302,30.0,3,100.0,0.1615653658438584,5.901515728939022e-16,0.0,0,0.0,0,0.06622027972027966,-0.024475524475523806
2026-04-02 00:55:00,100.0,0.2371,13.441,29.0,3,100.0,0.17667229267508672,5.901515728939022e-16,0.0,0,0.0,0,0.07089160839160893,-0.055944055944056395
2026-04-02 01:00:00,100.0,0.2509,13.285,29.0,3,100.0,0.19151783414006937,5.901515728939022e-16,0.0,0,0.0,0,0.06847902097902152,-0.08041958041958075
2026-04-02 01:05:00,100.0,0.274,12.611,29.0,3,100.0,0.20801426731205552,5.901515728939022e-16,0.0,0,0.0,0,0.03497552447552445,-0.09790209790209649
2026-04-02 01:10:00,100.0,0.285,12.504,29.0,3,100.0,0.2234114138496444,5.901515728939022e-16,0.0,0,0.0,0,-0.001947552447551736,-0.1083916083916077
2026-04-02 01:15:00,100.0,0.2842,12.578,29.0,3,100.0,0.23556913107971555,5.901515728939022e-16,0.0,0,0.0,0,-0.030916083916083525,-0.11188811188811158
2026-04-02 01:20:00,100.0,0.2968,12.514,29.0,3,100.0,0.24781530486377246,5.901515728939022e-16,0.0,0,0.0,0,-0.06259790209790173,-0.1083916083916083
2026-04-02 01:25:00,100.0,0.3227,12.725,29.0,3,100.0,0.26279224389101796,5.901515728939022e-16,0.0,0,0.0,0,-0.08026923076923043,-0.09790209790209653
2026-04-02 01:30:00,100.0,0.3459,14.943,29.0,3,100.0,0.2794137951128144,5.901515728939022e-16,0.0,0,0.0,0,-0.0105944055944055,-0.08041958041957938
2026-04-02 01:35:00,100.0,0.3551,13.217,29.0,3,100.0,0.2945510360902515,5.901515728939022e-16,0.0,0,0.0,0,-0.024947552447552018,-0.055944055944055555
2026-04-02 01:40:00,100.0,0.3428,13.057,29.0,3,100.0,0.30420082887220123,5.901515728939022e-16,0.0,0,0.0,0,-0.05419930069930008,-0.06993006993006994
2026-04-02 01:45:00,100.0,0.307,13.013,29.0,3,100.0,0.304760663097761,5.901515728939022e-16,0.0,0,0.0,0,-0.020461538461538403,-0.038461538461538256
2026-04-02 01:50:00,100.0,0.2503,12.999,29.0,3,100.0,0.2938685304782088,5.901515728939022e-16,0.0,0,0.0,0,0.023367132867132736,1.4724390899980252e-15
2026-04-02 01:55:00,100.0,0.2245,13.009,29.0,3,100.0,0.27999482438256706,5.901515728939022e-16,0.0,0,0.0,0,0.03755594405594441,1.4724390899980252e-15
2026-04-02 02:00:00,100.0,0.2171,14.721,29.0,3,100.0,0.2674158595060537,5.901515728939022e-16,0.0,0,0.0,0,0.11352097902097845,1.4724390899980252e-15
2026-04-02 02:05:00,100.0,0.2231,12.925,29.0,3,100.0,0.25855268760484296,5.901515728939022e-16,0.0,0,0.0,0,0.07973076923076955,1.4724390899980252e-15
2026-04-02 02:10:00,100.0,0.2691,13.634,29.0,3,100.0,0.2606621500838744,5.901515728939022e-16,0.0,0,0.0,0,0.06615034965034983,1.4724390899980252e-15
2026-04-02 02:15:00,100.0,0.291,12.903,29.0,3,100.0,0.2667297200670995,5.901515728939022e-16,0.0,0,0.0,0,0.019916083916084824,1.4724390899980252e-15
2026-04-02 02:20:00,100.0,0.2759,15.149,29.0,3,100.0,0.2685637760536796,5.901515728939022e-16,0.0,0,0.0,0,0.05488461538461533,1.4724390899980252e-15
2026-04-02 02:25:00,100.0,0.2451,13.174,29.0,3,100.0,0.26387102084294367,5.901515728939022e-16,0.0,0,0.0,0,0.0050559440559441735,1.4724390899980252e-15
2026-04-02 02:30:00,100.0,0.2434,14.108,29.0,3,100.0,0.2597768166743549,5.901515728939022e-16,0.0,0,0.0,0,0.08882867132867193,1.4724390899980252e-15
2026-04-02 02:35:00,100.0,0.25,13.404,29.0,3,100.0,0.257821453339484,5.901515728939022e-16,0.0,0,0.0,0,0.07290909090909102,1.4724390899980252e-15
2026-04-02 02:40:00,100.0,0.2504,13.3,29.0,3,100.0,0.2563371626715872,5.901515728939022e-16,0.0,0,0.0,0,0.04440909090909109,1.4724390899980252e-15
2026-04-02 02:45:00,100.0,0.2621,12.96,29.0,3,100.0,0.2574897301372698,5.901515728939022e-16,0.0,0,0.0,0,-0.0008671328671327902,1.4724390899980252e-15
2026-04-02 02:50:00,100.0,0.2576,13.954,29.0,3,100.0,0.25751178410981584,5.901515728939022e-16,0.0,0,0.0,0,-0.008178321678321495,1.4724390899980252e-15
2026-04-02 02:55:00,100.0,0.2608,13.881,28.0,3,100.0,0.2581694272878527,5.901515728939022e-16,0.0,0,0.0,0,-0.024520979020978852,-0.038461538461538346
2026-04-02 03:00:00,100.0,0.2965,14.863,28.0,3,100.0,0.2658355418302822,5.901515728939022e-16,0.0,0,0.0,0,0.06862587412587506,-0.06993006993006999
2026-04-02 03:05:00,100.0,0.2702,13.975,28.0,3,100.0,0.2667084334642258,5.901515728939022e-16,0.0,0,0.0,0,0.04498951048951046,-0.09440559440559326
